Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	dme00480:Glutathione metabolism	8	4.597701149425287	3.341294802243539E-4	FBGN0031117, FBGN0063495, FBGN0034354, FBGN0034335, FBGN0063494, FBGN0025814, FBGN0063491, FBGN0030932	57	79	3261	5.793471019320452	0.022468342391055218	0.00768497804516014	0.007016719084711431
KEGG_PATHWAY	dme00982:Drug metabolism - cytochrome P450	7	4.022988505747127	8.689318120183632E-4	FBGN0031117, FBGN0063495, FBGN0034354, FBGN0034335, FBGN0063494, FBGN0025814, FBGN0063491	57	67	3261	5.977219167321288	0.05739979738848	0.010802483793448982	0.00986313737662733
KEGG_PATHWAY	dme01200:Carbon metabolism	9	5.172413793103448	9.072741759877771E-4	FBGN0034628, FBGN0032350, FBGN0000064, FBGN0014869, FBGN0027580, FBGN0036030, FBGN0001125, FBGN0014427, FBGN0034390	57	121	3261	4.255328403653762	0.05985639854942282	0.010802483793448982	0.00986313737662733
KEGG_PATHWAY	dme00980:Metabolism of xenobiotics by cytochrome P450	7	4.022988505747127	0.0010165483982852502	FBGN0031117, FBGN0063495, FBGN0034354, FBGN0034335, FBGN0063494, FBGN0025814, FBGN0063491	57	69	3261	5.803966437833714	0.0668230597210584	0.010802483793448982	0.00986313737662733
KEGG_PATHWAY	dme00983:Drug metabolism - other enzymes	8	4.597701149425287	0.0010959041529585924	FBGN0031117, FBGN0063495, FBGN0034354, FBGN0034335, FBGN0038349, FBGN0063494, FBGN0025814, FBGN0063491	57	96	3261	4.767543859649122	0.07185039458750453	0.010802483793448982	0.00986313737662733
KEGG_PATHWAY	dme01100:Metabolic pathways	31	17.81609195402299	0.0037064301014550845	FBGN0036551, FBGN0063495, FBGN0032350, FBGN0038237, FBGN0038115, FBGN0034354, FBGN0022702, FBGN0036030, FBGN0001125, FBGN0025814, FBGN0034390, FBGN0000053, FBGN0001142, FBGN0034335, FBGN0014869, FBGN0034997, FBGN0063494, FBGN0014427, FBGN0030932, FBGN0032779, FBGN0032955, FBGN0063491, FBGN0000566, FBGN0034628, FBGN0031117, FBGN0036927, FBGN0051021, FBGN0000064, FBGN0027580, FBGN0038349, FBGN0036824	57	1153	3261	1.538184142055051	0.22314804701445412	0.031967959625050106	0.029188137048958788
KEGG_PATHWAY	dme00260:Glycine, serine and threonine metabolism	4	2.2988505747126435	0.010479911280918613	FBGN0032350, FBGN0014869, FBGN0014427, FBGN0000566	57	27	3261	8.475633528265107	0.5114895586674756	0.0803459864870427	0.07335937896643029
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	7	4.022988505747127	0.01142476026957224	FBGN0013276, FBGN0013277, FBGN0013278, FBGN0001230, FBGN0028400, FBGN0013275	141	147	10945	3.6963863559608243	0.9956388432774496	0.5991652052486774	0.596626369633217
GOTERM_BP_DIRECT	GO:0030036~actin cytoskeleton organization	5	2.8735632183908044	0.013487757175591733	FBGN0243512, FBGN0000182, FBGN0024189, FBGN0263706, FBGN0250819	141	72	10945	5.390563435776202	0.9983764236651071	0.6366221386879298	0.6339245872528114
GOTERM_BP_DIRECT	GO:0006032~chitin catabolic process	3	1.7241379310344827	0.01733542069054851	FBGN0013763, FBGN0022702, FBGN0020415	141	16	10945	14.554521276595745	0.9997443134863051	0.7438471423580816	0.7406952476870727
KEGG_PATHWAY	dme00270:Cysteine and methionine metabolism	4	2.2988505747126435	0.022950344382322362	FBGN0032350, FBGN0001125, FBGN0014427, FBGN0000566	57	36	3261	6.35672514619883	0.7937797791707306	0.15835737623802432	0.14458716960863086
GOTERM_BP_DIRECT	GO:0005975~carbohydrate metabolic process	5	2.8735632183908044	0.03230394903025559	FBGN0013763, FBGN0050359, FBGN0022702, FBGN0001128, FBGN0020415	141	94	10945	4.128942206126452	0.9999998203065598	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0061088~regulation of sequestering of zinc ion	2	1.1494252873563218	0.03788835029628346	FBGN0025693, FBGN0028516	141	3	10945	51.74940898345154	0.9999999883681476	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0035046~pronuclear migration	2	1.1494252873563218	0.050198314741670594	FBGN0260780, FBGN0087040	141	4	10945	38.812056737588655	0.9999999999736744	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0035044~sperm aster formation	2	1.1494252873563218	0.050198314741670594	FBGN0260780, FBGN0087040	141	4	10945	38.812056737588655	0.9999999999736744	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0007444~imaginal disc development	3	1.7241379310344827	0.05934467214469284	FBGN0010470, FBGN0013763, FBGN0020415	141	31	10945	7.512010981468771	0.9999999999997292	1.0	0.9978768577494692
KEGG_PATHWAY	dme04144:Endocytosis	6	3.4482758620689653	0.06144397318506114	FBGN0013276, FBGN0013277, FBGN0013278, FBGN0001230, FBGN0013275	57	125	3261	2.7461052631578946	0.986594167434128	0.37686553674867784	0.3440946205096624
KEGG_PATHWAY	dme00410:beta-Alanine metabolism	3	1.7241379310344827	0.06754934949698838	FBGN0034628, FBGN0036927, FBGN0034390	57	25	3261	6.865263157894737	0.9913988162448447	0.37686553674867784	0.3440946205096624
KEGG_PATHWAY	dme00640:Propanoate metabolism	3	1.7241379310344827	0.07734574571195892	FBGN0034628, FBGN0036927, FBGN0034390	57	27	3261	6.35672514619883	0.9958057798379228	0.37686553674867784	0.3440946205096624
KEGG_PATHWAY	dme04141:Protein processing in endoplasmic reticulum	6	3.4482758620689653	0.07992882499108991	FBGN0013276, FBGN0013277, FBGN0013278, FBGN0001230, FBGN0013275	57	135	3261	2.542690058479532	0.9965337738781503	0.37686553674867784	0.3440946205096624
KEGG_PATHWAY	dme03040:Spliceosome	6	3.4482758620689653	0.08192729059753867	FBGN0013276, FBGN0013277, FBGN0013278, FBGN0001230, FBGN0013275	57	136	3261	2.5239938080495357	0.9970102058503156	0.37686553674867784	0.3440946205096624
GOTERM_BP_DIRECT	GO:0007277~pole cell development	2	1.1494252873563218	0.08619772234500786	FBGN0263594, FBGN0016053	141	7	10945	22.178318135764943	1.0	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0048134~germ-line cyst formation	2	1.1494252873563218	0.08619772234500786	FBGN0016053, FBGN0000405	141	7	10945	22.178318135764943	1.0	1.0	0.9978768577494692
KEGG_PATHWAY	dme00250:Alanine, aspartate and glutamate metabolism	3	1.7241379310344827	0.08756074296873446	FBGN0036927, FBGN0001142, FBGN0001125	57	29	3261	5.918330308529945	0.9980327052625881	0.37760570405266736	0.3447704254393919
GOTERM_BP_DIRECT	GO:0019094~pole plasm mRNA localization	2	1.1494252873563218	0.09789385681919176	FBGN0263594, FBGN0003655	141	8	10945	19.406028368794328	1.0	1.0	0.9978768577494692
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	2	1.1494252873563218	0.09789385681919176	FBGN0000053, FBGN0036030	141	8	10945	19.406028368794328	1.0	1.0	0.9978768577494692
